offset,Chord,NormalForm,PCsInNormalForm,HighestPitch,LowestPitch,file,Composer,LocalTonic,LocalMode,Confidence
315.0,<music21.chord.Chord B-3 C#4 G#4 E5 G#5>,"[8, 10, 1, 4]","[1, 4, 8, 10]",80.0,58.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4108847786503207
1891/6,<music21.chord.Chord B-3 D4 G#4 E5 G#5>,"[2, 4, 8, 10]","[2, 4, 8, 10]",80.0,58.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4108847786503207
946/3,<music21.chord.Chord B-3 G#4 B-4 E5 G#5>,"[4, 8, 10]","[4, 8, 10]",80.0,58.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4108847786503207
315.5,<music21.chord.Chord B-3 E4 G#4 E5 G#5>,"[4, 8, 10]","[4, 8, 10]",80.0,58.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4108847786503207
947/3,<music21.chord.Chord B-3 G4 G#4 E5 G#5>,"[4, 7, 8, 10]","[4, 7, 8, 10]",80.0,58.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4108847786503207
1895/6,<music21.chord.Chord B-3 G#4 E5 F5 G#5>,"[4, 5, 8, 10]","[4, 5, 8, 10]",80.0,58.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4108847786503207
316.0,<music21.chord.Chord A3 D4 F4 G#4 E5 G#5>,"[2, 4, 5, 8, 9]","[2, 4, 5, 8, 9]",80.0,57.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4108847786503207
316.5,<music21.chord.Chord A3 D4 F4 A4 D5 A5>,"[2, 5, 9]","[2, 5, 9]",81.0,57.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4108847786503207
317.0,<music21.chord.Chord A-3 C4 D4 F4 C5 C6>,"[0, 2, 5, 8]","[0, 2, 5, 8]",84.0,56.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4108847786503207
317.5,<music21.chord.Chord A-3 C4 D4 F4 C5 E5>,"[0, 2, 4, 5, 8]","[0, 2, 4, 5, 8]",76.0,56.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4108847786503207
317.75,<music21.chord.Chord A-3 C4 D4 F4 C5 E5>,"[0, 2, 4, 5, 8]","[0, 2, 4, 5, 8]",76.0,56.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4108847786503207
318.0,<music21.chord.Chord D3 C4 D4 F4 C5 F5>,"[0, 2, 5]","[0, 2, 5]",77.0,50.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4108847786503207
318.5,<music21.chord.Chord D3 C4 D4 F4 A-4 A-5>,"[0, 2, 5, 8]","[0, 2, 5, 8]",80.0,50.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4108847786503207
318.75,<music21.chord.Chord D3 C4 D4 F4 A-4 A-5>,"[0, 2, 5, 8]","[0, 2, 5, 8]",80.0,50.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.41152408902415927
319.0,<music21.chord.Chord A-2 A-4 B4>,"[8, 11]","[8, 11]",71.0,44.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.43256325854312827
319.5,<music21.chord.Chord A-2 A-4 C5>,"[8, 0]","[0, 8]",72.0,44.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.43256325854312827
319.75,<music21.chord.Chord G2 A-4 C5>,"[7, 8, 0]","[0, 7, 8]",72.0,43.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4345965464552654
320.0,<music21.chord.Chord G-2 E-4 A-4 B4 E-5>,"[3, 6, 8, 11]","[3, 6, 8, 11]",75.0,42.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4711848006967637
320.5,<music21.chord.Chord F2 E-4 A-4 B4 E-5>,"[3, 5, 8, 11]","[3, 5, 8, 11]",75.0,41.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4870819218700952
320.75,<music21.chord.Chord F2 E-4 A-4 B4 E-5>,"[3, 5, 8, 11]","[3, 5, 8, 11]",75.0,41.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.49052094936435914
321.0,<music21.chord.Chord E2 B2 E4 G4 B4>,"[4, 7, 11]","[4, 7, 11]",71.0,40.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.5435843514133233
1927/6,<music21.chord.Chord E2 C3 E4 G4 B4>,"[11, 0, 4, 7]","[0, 4, 7, 11]",71.0,40.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.5435843514133233
964/3,<music21.chord.Chord E2 G3 E4 G4 B4>,"[4, 7, 11]","[4, 7, 11]",71.0,40.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.5435843514133233
321.5,<music21.chord.Chord E2 C#3 E4 G4 B4>,"[11, 1, 4, 7]","[1, 4, 7, 11]",71.0,40.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.5435843514133233
965/3,<music21.chord.Chord E2 E3 E4 G4 B4>,"[4, 7, 11]","[4, 7, 11]",71.0,40.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.5435843514133233
1931/6,<music21.chord.Chord E2 B3 E4 G4 B4>,"[4, 7, 11]","[4, 7, 11]",71.0,40.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.5370168059527901
322.0,<music21.chord.Chord B-3 E4 G4 B4>,"[4, 7, 10, 11]","[4, 7, 10, 11]",71.0,58.0,Op.1_PianoSonata.mxl,Berg,0,minor,0.5059392501663991
322.5,<music21.chord.Chord B-3 E-4>,"[10, 3]","[3, 10]",63.0,58.0,Op.1_PianoSonata.mxl,Berg,0,minor,0.5059392501663991
322.75,<music21.chord.Chord A3 E-4>,"[3, 9]","[3, 9]",63.0,57.0,Op.1_PianoSonata.mxl,Berg,0,minor,0.5059392501663991
323.0,<music21.chord.Chord A-3 E-4>,"[3, 8]","[3, 8]",63.0,56.0,Op.1_PianoSonata.mxl,Berg,0,minor,0.5059392501663991
323.5,<music21.chord.Chord A-3 B3>,"[8, 11]","[8, 11]",59.0,56.0,Op.1_PianoSonata.mxl,Berg,0,minor,0.4837407988166694
323.75,<music21.chord.Chord G3 B3>,"[7, 11]","[7, 11]",59.0,55.0,Op.1_PianoSonata.mxl,Berg,0,minor,0.4837407988166694
324.0,<music21.chord.Chord B1 G3 B3>,"[7, 11]","[7, 11]",59.0,35.0,Op.1_PianoSonata.mxl,Berg,0,minor,0.4773027116960198
1945/6,<music21.chord.Chord C2 G3 B3>,"[7, 11, 0]","[0, 7, 11]",59.0,36.0,Op.1_PianoSonata.mxl,Berg,0,minor,0.47383508806287244
973/3,<music21.chord.Chord G2 G3 B3>,"[7, 11]","[7, 11]",59.0,43.0,Op.1_PianoSonata.mxl,Berg,0,minor,0.4578840641020289
324.5,<music21.chord.Chord C#2 G3 B3>,"[7, 11, 1]","[1, 7, 11]",59.0,37.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4293202678663509
974/3,<music21.chord.Chord E2 G3 B3>,"[4, 7, 11]","[4, 7, 11]",59.0,40.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4268033807083847
1949/6,<music21.chord.Chord B2 G3 B3>,"[7, 11]","[7, 11]",59.0,47.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4013775569046594
325.0,<music21.chord.Chord B-2 G3 B3>,"[7, 10, 11]","[7, 10, 11]",59.0,46.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4013775569046594
325.5,<music21.chord.Chord B-2 G3 E-4>,"[3, 7, 10]","[3, 7, 10]",63.0,46.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4013775569046594
325.75,<music21.chord.Chord A2 G3 E-4>,"[3, 7, 9]","[3, 7, 9]",63.0,45.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4013775569046594
326.0,<music21.chord.Chord A-2 F3 E-4>,"[3, 5, 8]","[3, 5, 8]",63.0,44.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4013775569046594
326.5,<music21.chord.Chord A-2 F3 B3>,"[5, 8, 11]","[5, 8, 11]",59.0,44.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4013775569046594
327.0,<music21.chord.Chord G2 C#3 B3>,"[7, 11, 1]","[1, 7, 11]",59.0,43.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4013775569046594
327.5,<music21.chord.Chord G2 C#3 G3>,"[1, 7]","[1, 7]",55.0,43.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4013775569046594
328.0,<music21.chord.Chord F#2 C3 G3>,"[6, 7, 0]","[0, 6, 7]",55.0,42.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4013775569046594
328.5,<music21.chord.Chord F#2 C3 E-3>,"[0, 3, 6]","[0, 3, 6]",51.0,42.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4013775569046594
329.0,<music21.chord.Chord G2 B2 F#3>,"[6, 7, 11]","[6, 7, 11]",54.0,43.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4013775569046594
329.5,<music21.chord.Chord G2 F#3>,"[6, 7]","[6, 7]",54.0,43.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4013775569046594
329.75,<music21.chord.Chord C3 F#3>,"[0, 6]","[0, 6]",54.0,48.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4013775569046594
330.0,<music21.chord.Chord F#3 G3>,"[6, 7]","[6, 7]",55.0,54.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4013775569046594
330.75,<music21.chord.Chord F#3 C4>,"[0, 6]","[0, 6]",60.0,54.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4013775569046594
331.0,<music21.chord.Chord F#4 G4>,"[6, 7]","[6, 7]",67.0,66.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4013775569046594
331.5,<music21.chord.Chord F#4 C5>,"[0, 6]","[0, 6]",72.0,66.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4013775569046594
331.75,<music21.chord.Chord F#4 C5>,"[0, 6]","[0, 6]",72.0,66.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4013775569046594
332.0,<music21.chord.Chord C#4 G4 B4 F#5>,"[6, 7, 11, 1]","[1, 6, 7, 11]",78.0,61.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4013775569046594
332.5,<music21.chord.Chord C#4 G4 B4 G5>,"[7, 11, 1]","[1, 7, 11]",79.0,61.0,Op.1_PianoSonata.mxl,Berg,0,minor,0.40787356720706647
333.0,<music21.chord.Chord C4 G4 B-4 G5>,"[7, 10, 0]","[0, 7, 10]",79.0,60.0,Op.1_PianoSonata.mxl,Berg,0,minor,0.4433572977787846
333.5,<music21.chord.Chord C4 G4 B-4 E-5>,"[7, 10, 0, 3]","[0, 3, 7, 10]",75.0,60.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4555390838726913
334.0,<music21.chord.Chord B3 G4 A4 E-5>,"[7, 9, 11, 3]","[3, 7, 9, 11]",75.0,59.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4555390838726913
334.5,<music21.chord.Chord B3 G4 A4 B4>,"[7, 9, 11]","[7, 9, 11]",71.0,59.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4555390838726913
335.0,<music21.chord.Chord B-1 A#3 E4 G4 D5>,"[2, 4, 7, 10]","[2, 4, 7, 10]",74.0,34.0,Op.1_PianoSonata.mxl,Berg,7,minor,0.48774725310301614
335.75,<music21.chord.Chord E2 A#3 E4 G4 D5>,"[2, 4, 7, 10]","[2, 4, 7, 10]",74.0,40.0,Op.1_PianoSonata.mxl,Berg,7,minor,0.48774725310301614
336.0,<music21.chord.Chord A2 B-2 E4 G4 D5>,"[2, 4, 7, 9, 10]","[2, 4, 7, 9, 10]",74.0,45.0,Op.1_PianoSonata.mxl,Berg,7,minor,0.5119482701222331
336.5,<music21.chord.Chord A2 B-2 E4 G4 C#5>,"[1, 4, 7, 9, 10]","[1, 4, 7, 9, 10]",73.0,45.0,Op.1_PianoSonata.mxl,Berg,7,minor,0.5119482701222331
336.75,<music21.chord.Chord A2 E3 E4 G4 C#5>,"[1, 4, 7, 9]","[1, 4, 7, 9]",73.0,45.0,Op.1_PianoSonata.mxl,Berg,7,minor,0.5119482701222331
337.0,<music21.chord.Chord A3 B-3 E-4 G4 C#5>,"[7, 9, 10, 1, 3]","[1, 3, 7, 9, 10]",73.0,57.0,Op.1_PianoSonata.mxl,Berg,7,minor,0.5358681590346253
337.5,<music21.chord.Chord A3 B-3 E-4 G-4 C#5>,"[9, 10, 1, 3, 6]","[1, 3, 6, 9, 10]",73.0,57.0,Op.1_PianoSonata.mxl,Berg,7,minor,0.5358681590346253
337.75,<music21.chord.Chord A3 E-4 G-4 C#5>,"[1, 3, 6, 9]","[1, 3, 6, 9]",73.0,57.0,Op.1_PianoSonata.mxl,Berg,7,minor,0.5358681590346253
338.0,<music21.chord.Chord D4 F4 A4 C#5>,"[1, 2, 5, 9]","[1, 2, 5, 9]",73.0,62.0,Op.1_PianoSonata.mxl,Berg,7,minor,0.5420908789600004
338.75,<music21.chord.Chord B1 D4 F4 A4 C#5>,"[9, 11, 1, 2, 5]","[1, 2, 5, 9, 11]",73.0,35.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.5084241628044353
339.0,<music21.chord.Chord F2 D4 F4 A4 C#5>,"[1, 2, 5, 9]","[1, 2, 5, 9]",73.0,41.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.4856312513328859
339.5,<music21.chord.Chord F2 D4 F4 A4 D5>,"[2, 5, 9]","[2, 5, 9]",74.0,41.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.43556985312476243
339.75,<music21.chord.Chord B2 C3 D4 F4 D5>,"[11, 0, 2, 5]","[0, 2, 5, 11]",74.0,47.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.43556985312476243
340.0,<music21.chord.Chord F#3 D4 B-4>,"[2, 6, 10]","[2, 6, 10]",70.0,54.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.42748266452459727
340.5,<music21.chord.Chord F#3 D4 F#4>,"[2, 6]","[2, 6]",66.0,54.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.4201931653639628
340.75,<music21.chord.Chord C4 D4 F#4>,"[0, 2, 6]","[0, 2, 6]",66.0,60.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.39492775413924436
341.0,<music21.chord.Chord C#4 F4 A4 F5>,"[1, 5, 9]","[1, 5, 9]",77.0,61.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.39492775413924436
341.75,<music21.chord.Chord C#4 F4 A4 E5>,"[9, 1, 4, 5]","[1, 4, 5, 9]",76.0,61.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.39492775413924436
342.0,<music21.chord.Chord C#4 F4 A4 E5>,"[9, 1, 4, 5]","[1, 4, 5, 9]",76.0,61.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.39492775413924436
342.5,<music21.chord.Chord C#4 F#4 A#4 E5>,"[10, 1, 4, 6]","[1, 4, 6, 10]",76.0,61.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.39492775413924436
342.75,<music21.chord.Chord D4 F#4 A#4 E5>,"[2, 4, 6, 10]","[2, 4, 6, 10]",76.0,62.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.39492775413924436
343.0,<music21.chord.Chord D4 G4 B4>,"[7, 11, 2]","[2, 7, 11]",71.0,62.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.39492775413924436
343.5,<music21.chord.Chord D4 G4 B4 F5>,"[11, 2, 5, 7]","[2, 5, 7, 11]",77.0,62.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.39492775413924436
343.75,<music21.chord.Chord D4 G4 B4 E5>,"[11, 2, 4, 7]","[2, 4, 7, 11]",76.0,62.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.39492775413924436
344.0,<music21.chord.Chord E-4 G-4 B-4 E-5>,"[3, 6, 10]","[3, 6, 10]",75.0,63.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.39492775413924436
344.5,<music21.chord.Chord E-4 G-4 B-4>,"[3, 6, 10]","[3, 6, 10]",70.0,63.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.39492775413924436
345.0,<music21.chord.Chord B3 D5 E-5 A5>,"[9, 11, 2, 3]","[2, 3, 9, 11]",81.0,59.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.39492775413924436
345.5,<music21.chord.Chord F#3 D5 E-5 A5>,"[2, 3, 6, 9]","[2, 3, 6, 9]",81.0,54.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.39492775413924436
345.75,<music21.chord.Chord F#3 C#5 E-5 A5>,"[1, 3, 6, 9]","[1, 3, 6, 9]",81.0,54.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.39492775413924436
346.0,<music21.chord.Chord F#4 C#5 E-5 A5>,"[1, 3, 6, 9]","[1, 3, 6, 9]",81.0,66.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.39492775413924436
346.5,<music21.chord.Chord F#4 C#5 B-5>,"[6, 10, 1]","[1, 6, 10]",82.0,66.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.39492775413924436
346.75,<music21.chord.Chord F#4 C#5 A5>,"[6, 9, 1]","[1, 6, 9]",81.0,66.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.39492775413924436
347.0,<music21.chord.Chord F4 C-5 E-5 A-5>,"[3, 5, 8, 11]","[3, 5, 8, 11]",80.0,65.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.39492775413924436
347.5,<music21.chord.Chord F4 C-5 E-5>,"[11, 3, 5]","[3, 5, 11]",75.0,65.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.39492775413924436
348.0,<music21.chord.Chord E4 G5 A-5 D6>,"[2, 4, 7, 8]","[2, 4, 7, 8]",86.0,64.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.39492775413924436
348.5,<music21.chord.Chord B3 G5 A-5 D6>,"[7, 8, 11, 2]","[2, 7, 8, 11]",86.0,59.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.39492775413924436
348.75,<music21.chord.Chord B3 F#5 A-5 D6>,"[6, 8, 11, 2]","[2, 6, 8, 11]",86.0,59.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.4234448629977984
349.0,<music21.chord.Chord B4 F#5 A-5 D6>,"[6, 8, 11, 2]","[2, 6, 8, 11]",86.0,71.0,Op.1_PianoSonata.mxl,Berg,7,major,0.49380747820134624
349.5,<music21.chord.Chord B4 F#5 E-6>,"[11, 3, 6]","[3, 6, 11]",87.0,71.0,Op.1_PianoSonata.mxl,Berg,7,major,0.49380747820134624
349.75,<music21.chord.Chord B4 F#5 D6>,"[11, 2, 6]","[2, 6, 11]",86.0,71.0,Op.1_PianoSonata.mxl,Berg,7,major,0.49380747820134624
350.0,<music21.chord.Chord A#4 G5 D6>,"[7, 10, 2]","[2, 7, 10]",86.0,70.0,Op.1_PianoSonata.mxl,Berg,7,major,0.49380747820134624
350.5,<music21.chord.Chord A#4 D5 D6>,"[10, 2]","[2, 10]",86.0,70.0,Op.1_PianoSonata.mxl,Berg,7,major,0.49380747820134624
350.75,<music21.chord.Chord A#4 D5 C#6>,"[10, 1, 2]","[1, 2, 10]",85.0,70.0,Op.1_PianoSonata.mxl,Berg,7,major,0.49380747820134624
351.0,<music21.chord.Chord G4 C#6>,"[1, 7]","[1, 7]",85.0,67.0,Op.1_PianoSonata.mxl,Berg,7,major,0.49380747820134624
351.5,<music21.chord.Chord C5 C#6>,"[0, 1]","[0, 1]",85.0,72.0,Op.1_PianoSonata.mxl,Berg,7,major,0.49380747820134624
351.75,<music21.chord.Chord C5 B5>,"[11, 0]","[0, 11]",83.0,72.0,Op.1_PianoSonata.mxl,Berg,7,major,0.49380747820134624
352.0,<music21.chord.Chord F#5 B5>,"[6, 11]","[6, 11]",83.0,78.0,Op.1_PianoSonata.mxl,Berg,7,major,0.49380747820134624
352.75,<music21.chord.Chord F#5 A5>,"[6, 9]","[6, 9]",81.0,78.0,Op.1_PianoSonata.mxl,Berg,7,major,0.49380747820134624
353.0,<music21.chord.Chord C#4 G4 B4 F5 F#5 A5>,"[5, 6, 7, 9, 11, 1]","[1, 5, 6, 7, 9, 11]",81.0,61.0,Op.1_PianoSonata.mxl,Berg,7,major,0.49380747820134624
353.5,<music21.chord.Chord C#4 G4 B4 E-5 G5>,"[11, 1, 3, 7]","[1, 3, 7, 11]",79.0,61.0,Op.1_PianoSonata.mxl,Berg,7,major,0.49380747820134624
354.0,<music21.chord.Chord C4 G4 B-4 E-5 G5>,"[7, 10, 0, 3]","[0, 3, 7, 10]",79.0,60.0,Op.1_PianoSonata.mxl,Berg,7,major,0.49380747820134624
354.5,<music21.chord.Chord C4 G4 B-4 C-5 E-5>,"[7, 10, 11, 0, 3]","[0, 3, 7, 10, 11]",75.0,60.0,Op.1_PianoSonata.mxl,Berg,7,major,0.49380747820134624
355.0,<music21.chord.Chord B3 A4 C-5 E-5>,"[9, 11, 3]","[3, 9, 11]",75.0,59.0,Op.1_PianoSonata.mxl,Berg,7,major,0.49380747820134624
355.5,<music21.chord.Chord B3 G4 A4 B4 G-5 G-6>,"[6, 7, 9, 11]","[6, 7, 9, 11]",90.0,59.0,Op.1_PianoSonata.mxl,Berg,11,minor,0.5020486072173885
355.75,<music21.chord.Chord B3 G4 A4 B4 F5 F6>,"[5, 7, 9, 11]","[5, 7, 9, 11]",89.0,59.0,Op.1_PianoSonata.mxl,Berg,11,minor,0.5020486072173885
356.0,<music21.chord.Chord E4 G#4 D5 F5 F6>,"[2, 4, 5, 8]","[2, 4, 5, 8]",89.0,64.0,Op.1_PianoSonata.mxl,Berg,11,minor,0.5020486072173885
356.5,<music21.chord.Chord A#3 E4 G#4 D5 F5 F6>,"[2, 4, 5, 8, 10]","[2, 4, 5, 8, 10]",89.0,58.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.47264173965032985
356.75,<music21.chord.Chord A#3 E4 G#4 D5 E5 E6>,"[2, 4, 8, 10]","[2, 4, 8, 10]",88.0,58.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.46673338039433593
357.0,<music21.chord.Chord A#3 E4 G#4 D5 E5 E6>,"[2, 4, 8, 10]","[2, 4, 8, 10]",88.0,58.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4634921765912301
357.5,<music21.chord.Chord A3 E4 G#4 D5 E5 E6>,"[2, 4, 8, 9]","[2, 4, 8, 9]",88.0,57.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4634921765912301
357.75,<music21.chord.Chord A3 E4 G#4 D5 D6>,"[2, 4, 8, 9]","[2, 4, 8, 9]",86.0,57.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4634921765912301
358.0,<music21.chord.Chord A3 E4 G#4 D5 D6>,"[2, 4, 8, 9]","[2, 4, 8, 9]",86.0,57.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4634921765912301
358.5,<music21.chord.Chord G#3 E4 G#4 D5 D6>,"[2, 4, 8]","[2, 4, 8]",86.0,56.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4634921765912301
358.75,<music21.chord.Chord G#3 E4 G#4 C5 D5 C6>,"[0, 2, 4, 8]","[0, 2, 4, 8]",84.0,56.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4634921765912301
359.0,<music21.chord.Chord E3 G#3 D4 C5 C6>,"[0, 2, 4, 8]","[0, 2, 4, 8]",84.0,52.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4634921765912301
359.5,<music21.chord.Chord E2 E3 D4 B4 B5>,"[11, 2, 4]","[2, 4, 11]",83.0,40.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4634921765912301
360.0,<music21.chord.Chord E3 B4 B5>,"[11, 4]","[4, 11]",83.0,52.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4634921765912301
360.5,<music21.chord.Chord A3 B4 B5>,"[9, 11]","[9, 11]",83.0,57.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4634921765912301
361.0,<music21.chord.Chord E-4 D5 G5 D6>,"[2, 3, 7]","[2, 3, 7]",86.0,63.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4634921765912301
361.5,<music21.chord.Chord G3 D5 G5 D6>,"[2, 7]","[2, 7]",86.0,55.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4634921765912301
361.75,<music21.chord.Chord G3 C5 G5 C6>,"[7, 0]","[0, 7]",84.0,55.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4634921765912301
362.0,<music21.chord.Chord C4 C5 E-5 C6>,"[0, 3]","[0, 3]",84.0,60.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4634921765912301
362.5,<music21.chord.Chord F#4 B-4 E-5 B-5>,"[3, 6, 10]","[3, 6, 10]",82.0,66.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4634921765912301
363.0,<music21.chord.Chord B-3 B-4 E-5 B-5>,"[10, 3]","[3, 10]",82.0,58.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4634921765912301
363.5,<music21.chord.Chord E-4 B-4 E-5 B-5>,"[10, 3]","[3, 10]",82.0,63.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4634921765912301
364.0,<music21.chord.Chord A4 B-4 D5 D6>,"[9, 10, 2]","[2, 9, 10]",86.0,69.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4634921765912301
364.5,<music21.chord.Chord A4 D5 E-5 D6>,"[9, 2, 3]","[2, 3, 9]",86.0,69.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4634921765912301
364.75,<music21.chord.Chord A4 C5 E-5 C6>,"[9, 0, 3]","[0, 3, 9]",84.0,69.0,Op.1_PianoSonata.mxl,Berg,9,minor,0.4634921765912301
365.0,<music21.chord.Chord A4 C5 A5 C6>,"[9, 0]","[0, 9]",84.0,69.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.46796561156492367
365.5,<music21.chord.Chord B-4 G-5 B-5>,"[6, 10]","[6, 10]",82.0,70.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.46796561156492367
365.75,<music21.chord.Chord C4 B-4 G-5 B-5>,"[6, 10, 0]","[0, 6, 10]",82.0,60.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.46796561156492367
366.0,<music21.chord.Chord C4 B-4 G-5 B-5>,"[6, 10, 0]","[0, 6, 10]",82.0,60.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.46796561156492367
366.5,<music21.chord.Chord C4 F#4 D5 F#5>,"[0, 2, 6]","[0, 2, 6]",78.0,60.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.46796561156492367
366.75,<music21.chord.Chord B3 F#4 D5 F#5>,"[11, 2, 6]","[2, 6, 11]",78.0,59.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.46796561156492367
367.0,<music21.chord.Chord B3 F#4 D5 F#5>,"[11, 2, 6]","[2, 6, 11]",78.0,59.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.46796561156492367
367.5,<music21.chord.Chord B3 D4 B-4 D5>,"[10, 11, 2]","[2, 10, 11]",74.0,59.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.46796561156492367
367.75,<music21.chord.Chord B-3 D4 B-4 D5>,"[10, 2]","[2, 10]",74.0,58.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.46796561156492367
368.0,<music21.chord.Chord B-3 F4 A4 C#5 F5>,"[9, 10, 1, 5]","[1, 5, 9, 10]",77.0,58.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.46796561156492367
